Y,X1,X2,X3
7826544,162,132,366
36656522,226,799,203
5247260,109,290,166
67044600,340,313,630
293955584,724,416,976
14835240,406,84,435
47313256,412,857,134
307810944,608,588,861
3652992,14,576,453
42177170,391,115,938
132469900,452,617,475
82958337,189,849,517
613698480,904,794,855
171912000,570,754,400
120415806,843,266,537
68281804,967,556,127
10890000,968,50,225
8186928,316,127,204
126045504,181,936,744
149468160,526,512,555
566867466,734,807,957
187394454,746,741,339
53060553,927,119,481
16031340,403,130,306
51455040,208,399,620
334625280,704,699,680
102363984,372,276,997
11952864,84,196,726
246693195,945,401,651
36821553,573,359,179
345999000,870,410,970
800730,123,62,105
21205800,340,90,693
190612800,744,915,280
3464384,28,176,703
11132475,983,453,25
14547000,650,60,373
540621540,643,865,972
117771291,319,969,381
572285700,855,980,683
51104256,768,679,98
240004920,872,311,885
171199875,539,825,385
114961539,917,393,319
43820650,239,965,190
215234145,541,421,945
2788320,30,157,592
125341344,648,597,324
384067168,739,596,872
210190735,565,619,601
15355648,328,352,133
169785378,922,553,333
42325679,701,499,121
24012180,530,839,54
115259760,882,297,440
405462560,670,872,694
32228280,945,294,116
263838768,631,562,744
187675488,858,882,248
116046600,300,538,719
388852536,851,964,474
15424056,356,498,87
24548805,219,265,423
9701244,84,281,411
257396832,924,438,636
1411148,587,4,601
59512544,749,104,764
604276699,949,857,743
101588293,811,547,229
16388944,836,676,29
7136304,112,201,317
7122480,503,472,30
27770120,205,472,287
74949072,341,482,456
66090816,144,732,627
62987040,527,249,480
62637372,749,207,404
115186460,898,202,635
162019998,282,763,753
356061546,642,597,929
372813364,418,931,958
85290920,806,370,286
76034182,161,854,553
353917044,754,879,534
356546520,792,503,895
265932800,848,896,350
44193240,63,988,710
111299389,541,491,419
79367200,311,440,580
171001152,336,844,603
6416761,559,13,883
107394560,224,922,520
4217616,104,751,54
24169409,223,167,649
15856128,186,576,148
169882140,514,958,345
192305536,739,304,856
42529932,321,183,724
108756594,582,243,769
130172224,721,728,248
112808472,354,532,599
273760000,800,472,725
160336704,853,712,264
273713218,307,967,922
459816000,644,952,750
257633640,946,890,306
935121,3,659,473
576412200,644,918,975
101004624,508,378,526
16796025,447,167,225
60510210,262,445,519
135761296,794,737,232
600097320,746,820,981
4686921,157,321,93
95281656,937,669,152
306952296,552,791,703
260257984,424,791,776
529469460,837,811,780
70559100,162,775,562
555875620,860,797,811
103438800,240,487,885
13077057,203,591,109
227254300,595,676,565
439079904,872,591,852
243017448,348,874,799
324472155,943,435,791
171329529,287,917,651
92384118,709,171,762
762753780,963,860,921
90074607,347,263,987
21292544,914,182,128
2571520,287,70,128
384234352,904,953,446
15586536,133,771,152
214313304,397,996,542
371482720,392,967,980
451090640,572,917,860
252002016,301,864,969
43417920,284,588,260
79082080,440,524,343
1578651,167,69,137
48145900,692,275,253
305933760,740,432,957
23116808,668,286,121
51345576,472,711,153
234124308,841,836,333
70887705,263,357,755
6582550,845,205,38
42276432,132,502,638
146542200,328,575,777
442555828,836,559,947
89526528,441,793,256
871240,947,460,2
445870568,988,803,562
243816192,344,828,856
140283000,260,990,545
368598060,681,930,582
13171200,140,192,490
2350803,109,553,39
580324087,731,893,889
573669208,919,994,628
459544784,904,514,989
31777424,274,218,532
287490294,587,819,598
35424984,278,222,574
137669532,803,182,942
492696950,970,899,565
416711424,761,713,768
384192,736,87,6
110984160,493,420,536
147800392,437,631,536
102994241,749,199,691
2817888,6,788,596
133758800,713,200,938
127390098,209,899,678
77666806,278,749,373
20960370,81,458,565
43833158,167,998,263
151134336,864,774,226
263727392,916,584,493
41138724,94,698,627
42579600,148,350,822
31989552,268,348,343
56121525,423,435,305
11601036,489,659,36
29442560,992,265,112
25680200,350,332,221
18134144,547,224,148
44564520,735,286,212
346936212,951,404,903
55217876,383,266,542
11369952,444,194,132
104640600,411,380,670
44981056,521,142,608
2723166,717,211,18
368028864,873,941,448
210633995,473,845,527
38511018,714,117,461
287517006,774,931,399
69493314,374,723,257
228829041,981,329,709
10906896,77,454,312
67021920,915,672,109
232779952,808,566,509
20917350,215,414,235
34156680,422,190,426
23800392,63,648,583
273882879,997,393,699
353963064,959,546,676
11134179,21,657,807
241160160,480,589,853
337978452,903,683,548
614239500,915,980,685
51460488,423,137,888
372879576,753,878,564
10131408,532,23,828
31619280,232,231,590
803265490,995,899,898
11082240,520,576,37
89432776,521,499,344
8516592,213,119,336
148551000,293,650,780
57832725,255,335,677
420409948,556,763,991
138601368,859,332,486
244149,839,291,1
27264600,990,135,204
48461832,274,612,289
388725120,960,933,434
4266656,883,151,32
172657888,533,424,764
372616160,560,751,886
247931358,614,843,479
488723550,735,826,805
2440800,100,36,678
216240654,613,777,454
386327592,987,564,694
38146745,203,767,245
136815048,216,901,703
154141889,407,643,589
359612416,512,934,752
9439010,133,755,94
141710814,807,259,678
1851360,435,133,32
227854442,331,982,701
22812048,427,336,159
155358000,959,540,300
63018340,271,604,385
71334069,327,227,961
15937472,232,554,124
7337064,24,367,833
11379290,542,85,247
17147468,166,754,137
429151290,978,589,745
62569815,763,385,213
192022558,679,298,949
112739731,773,169,863
17151048,813,24,879
25842960,52,753,660
182567890,557,898,365
304834068,397,924,831
676553136,984,938,733
31744224,148,216,993
358689885,969,733,505
76647900,226,475,714
67206024,362,243,764
293843862,729,481,838
100481640,742,732,185
5635245,187,615,49
22145164,788,157,179
104791050,225,853,546
351923145,937,511,735
216637330,958,455,497
90489000,217,834,500
448805680,934,586,820
91878496,362,547,464
12456080,35,377,944
161491212,951,801,212
135808400,728,325,574
117098856,714,173,948
38493900,900,159,269
2531620,455,214,26
212230464,744,362,788
258073200,560,665,693
111114108,701,204,777
58126194,378,367,419
54396771,429,149,851
565636500,879,825,780
3195192,273,19,616
39002535,209,319,585
8688396,719,228,53
51736601,931,911,61
32632743,319,129,793
41250432,284,267,544
2223760,4,836,665
190066800,561,847,400
535380416,601,992,898
17390066,89,302,647
48183680,395,128,953
128058480,285,759,592
4892960,80,106,577
542506948,932,709,821
7533120,190,672,59
82204080,167,586,840
97841142,359,309,882
93704611,311,539,559
34448520,870,76,521
417879,77,81,67
187003392,577,768,422
54159360,256,492,430
27585360,344,90,891
176114358,423,483,862
28761195,183,215,731
346920,14,413,60
87424260,596,889,165
143335344,492,842,346
267510620,505,668,793
56850040,436,295,442
122155200,255,499,960
72101916,201,501,716
11341880,149,173,440
997920,6,360,462
142554720,735,232,836
17345304,37,612,766
6125315,19,755,427
2055648,147,736,19
208396636,371,722,778
11190080,748,880,17
251059809,429,763,767
56408380,346,274,595
77916074,361,622,347
17247180,457,185,204
123368868,309,582,686
3820752,26,936,157
29764944,253,304,387
2142000,80,51,525
9590720,860,136,82
11708132,37,662,478
526034880,776,840,807
65470080,215,366,832
101489976,344,441,669
19782716,148,349,383
195808320,524,865,432
301005600,943,399,800
5425700,805,10,674
91686660,410,611,366
251448204,634,426,931
37103360,808,160,287
25915008,248,336,311
166152372,844,633,311
205793064,954,796,271
24687612,454,477,114
3807096,41,106,876
40131828,111,396,913
107942868,977,891,124
289496064,572,659,768
47329920,990,996,48
413642205,813,951,535
40772160,288,585,242
255610895,323,971,815
182629944,742,954,258
48238710,691,537,130
20935044,558,78,481
11456254,46,919,271
52610918,458,367,313
246452544,624,954,414
317358800,440,913,790
44272368,263,334,504
231755580,963,420,573
76916268,572,201,669
28892248,682,238,178
46718188,451,893,116
32122314,826,149,261
17970732,611,114,258
71078700,905,935,84
510637398,782,921,709
3571200,20,576,310
127649320,911,620,226
85008882,217,654,599
12260160,165,144,516
13414500,110,450,271
104025850,590,197,895
3553200,141,360,70
118066000,478,247,1000
4633440,840,197,28
97735200,633,965,160
17128880,190,472,191
419082525,675,779,797
61304880,560,401,273
20875640,424,215,229
132354760,499,380,698
13238784,68,468,416
28275052,169,604,277
297694440,729,830,492
446792984,913,913,536
257855052,686,474,793
81507465,585,339,411
14767920,954,24,645
13683012,203,123,548
71580348,126,666,853
24805440,540,88,522
7105320,153,344,135
134690812,326,613,674
30088800,180,840,199
119113554,889,489,274
68640390,261,455,578
226169080,776,355,821
3777100,107,353,100
686188065,807,865,983
35052300,790,153,290
501426720,779,745,864
17453952,327,556,96
45421740,177,940,273
2135000,20,125,854
330419024,949,376,926
24016608,126,912,209
188439510,295,938,681
55531057,577,613,157
320467680,988,765,424
6810535,47,365,397
330000,100,30,110
319359768,689,623,744
125007498,627,987,202
126722598,829,698,219
122799360,566,384,565
10638810,866,65,189
13653720,873,17,920
189431550,781,275,882
79399404,103,798,966
411662160,936,515,854
121605462,989,506,243
27506160,230,302,396
110017908,781,602,234
62167600,995,176,355
276583272,822,788,427
15123834,297,54,943
5824260,262,45,494
236978900,610,733,530
198252626,767,682,379
65892198,479,227,606
171084440,568,535,563
73674060,197,542,690
1199520,340,12,294
373868040,490,871,876
169230381,453,397,941
55838500,617,905,100
334287408,841,507,784
151262260,782,230,841
17946900,850,153,138
5706666,279,42,487
63684978,197,537,602
40724145,759,147,365
34827630,249,710,197
201716480,958,752,280
274488060,371,836,885
225785664,513,736,598
176611802,397,874,509
141675520,670,512,413
29759100,525,766,74
83019584,776,172,622
335321368,694,796,607
113790348,257,502,882
55972800,234,598,400
306857544,917,573,584
325795437,719,597,759
145357600,584,950,262
271962504,682,418,954
84588,42,106,19
3613500,50,110,657
691900,935,37,20
65990160,446,274,540
96482754,317,333,914
421648110,663,645,986
86820500,988,95,925
23517120,192,655,187
55665500,290,550,349
71378370,827,411,210
40769190,385,954,111
241289280,963,290,864
744734200,860,890,973
294535504,626,824,571
61008000,160,775,492
8409984,181,132,352
77013328,917,232,362
32407271,169,233,823
7851844,371,44,481
111259968,766,544,267
11880000,110,480,225
83575494,669,443,282
88809435,333,715,373
32947200,600,572,96
366850800,724,563,900
1070388,12,187,477
107734823,359,301,997
16177824,48,754,447
212349690,581,393,930
72387480,671,155,696
92148840,717,510,252
166889970,810,587,351
30525429,167,319,573
16662240,696,45,532
100842150,305,618,535
101606000,500,503,404
2079000,250,99,84
64369344,984,962,68
571775380,905,692,913
153788616,477,844,382
41639697,423,471,209
256000500,774,875,378
64728873,407,369,431
403902720,806,864,580
79374932,598,998,133
17800200,31,696,825
38134272,148,528,488
40548264,596,87,782
11711178,218,141,381
33104916,146,351,646
77347756,122,643,986
606028500,742,990,825
83400576,608,497,276
29257380,828,955,37
902580,420,307,7
59272752,957,784,79
196218288,688,567,503
121462500,395,500,615
88774000,119,746,1000
5531292,26,223,954
172104000,404,426,1000
42402185,239,959,185
1791608,92,26,749
60562320,658,780,118
2572752,182,152,93
21075120,198,887,120
112879932,374,561,538
226330368,803,384,734
64753029,291,613,363
17552220,316,483,115
42116088,354,607,196
1586068,113,116,121
44300400,114,536,725
161205100,197,835,980
684338671,961,859,829
10351980,199,153,340
6675196,22,422,719
38686956,462,562,149
165235299,879,317,593
46840576,544,376,229
4021752,647,259,24
41598720,552,480,157
249512824,737,838,404
17216856,201,129,664
125300500,500,521,481
39142818,407,117,822
70630400,400,356,496
69275544,888,221,353
217700385,917,255,931
120105909,343,393,891
51448500,100,515,999
164652261,543,353,859
82636884,387,506,422
9827433,957,63,163
29672580,258,371,310
1185948,834,18,79
263196180,821,685,468
61722672,841,417,176
249570000,940,590,450
14139125,325,791,55
144314880,276,608,860
143840106,878,981,167
45727605,265,249,693
241283136,848,393,724
112978192,212,578,922
288320175,319,927,975
90737988,236,671,573
193863990,831,410,569
100440648,427,486,484
148501800,391,844,450
557422560,729,885,864
137508840,378,860,423
30726432,549,106,528
194984064,759,669,384
361633104,978,651,568
634679500,962,910,725
29352030,510,859,67
9617616,362,162,164
11435472,216,514,103
22823424,468,128,381
291601728,529,576,957
2435632,797,191,16
47945716,196,403,607
73668816,767,174,552
163911384,807,248,819
48490026,179,598,453
682517500,860,907,875
65679720,449,318,460
52003000,161,425,760
2741661,321,39,219
4018902,102,961,41
13742281,547,97,259
74029320,285,411,632
56593593,423,161,831
66983854,838,133,601
3397086,693,114,43
316505400,925,538,636
28537392,52,551,996
7000110,62,193,585
58228224,192,668,454
14126232,326,46,942
35171232,937,51,736
40833900,180,295,769
142733292,428,663,503
460745808,838,739,744
376878870,855,866,509
296580096,768,631,612
509472288,804,677,936
183948804,453,411,988
4696692,483,286,34
99930768,193,644,804
140060768,538,848,307
101712240,868,279,420
564146505,845,939,711
22655100,157,325,444
6633536,272,364,67
24159291,87,521,533
42006653,641,71,923
5143122,369,69,202
99112332,682,914,159
162229725,365,595,747
28376712,36,994,793
138448800,469,369,800
4190472,396,962,11
286591668,687,499,836
92605975,511,659,275
6414696,738,53,164
119603790,745,991,162
40033430,314,215,593
26797175,155,487,355
1689282,123,327,42
468930,15,154,203
6944666,677,223,46
273621600,560,801,610
124811280,306,660,618
55397524,364,509,299
437721050,874,871,575
117690650,550,539,397
175343958,694,603,419
85604781,537,667,239
541514160,963,710,792
